,date,water_volume_variation,water_flow,water_volume,water_height,water_precipitation
1083,1992-12-19,-178591.0,2.0,0.0,0.0,0.0
9463,2015-11-29,77525.0,1.0,0.0,0.0,0.0
1611,1994-05-31,-160552.0,2.0,2.0,2.0,0.0
692,1991-11-24,-284483.0,2.0,0.0,0.0,1.0
4407,2002-01-25,113645.0,0.0,0.0,0.0,0.0
1097,1993-01-02,75978.0,1.0,0.0,0.0,0.0
2145,1995-11-16,537269.0,0.0,0.0,0.0,1.0
10003,2017-05-22,66790.0,0.0,2.0,2.0,0.0
1810,1994-12-16,32465.0,1.0,0.0,0.0,0.0
7613,2010-11-05,-465444.0,2.0,1.0,1.0,0.0
2884,1997-11-24,47392.0,2.0,0.0,0.0,1.0
2496,1996-11-01,-95751.0,0.0,0.0,0.0,0.0
9086,2014-11-17,254815.0,2.0,1.0,1.0,0.0
2061,1995-08-24,-113512.0,0.0,0.0,0.0,0.0
3619,1999-11-29,-56017.0,1.0,0.0,0.0,1.0
78,1990-03-20,251623.0,1.0,0.0,0.0,0.0
8510,2013-04-20,-33852.0,2.0,2.0,2.0,0.0
6046,2006-07-22,-98713.0,0.0,2.0,2.0,0.0
3584,1999-10-25,249562.0,2.0,0.0,0.0,1.0
7943,2011-10-01,-74351.0,0.0,0.0,0.0,0.0
2673,1997-04-27,-26613.0,0.0,1.0,1.0,1.0
2302,1996-04-21,166280.0,1.0,1.0,1.0,1.0
9327,2015-07-16,-98170.0,0.0,2.0,2.0,0.0
591,1991-08-15,-79432.0,0.0,1.0,1.0,0.0
5283,2004-06-19,-69062.0,0.0,2.0,2.0,0.0
7757,2011-03-29,-26679.0,2.0,1.0,1.0,1.0
2244,1996-02-23,-187697.0,2.0,1.0,1.0,1.0
1923,1995-04-08,112183.0,1.0,1.0,1.0,0.0
257,1990-09-15,-112457.0,0.0,0.0,0.0,0.0
1680,1994-08-08,-55837.0,1.0,1.0,1.0,0.0
2271,1996-03-21,0.0,2.0,1.0,1.0,0.0
8485,2013-03-26,269998.0,2.0,1.0,1.0,1.0
2690,1997-05-14,-26511.0,0.0,1.0,1.0,0.0
5492,2005-01-14,169054.0,1.0,1.0,1.0,0.0
2378,1996-07-06,-31609.0,1.0,2.0,2.0,1.0
867,1992-05-17,0.0,1.0,2.0,2.0,1.0
5079,2003-11-28,50787.0,2.0,0.0,0.0,0.0
458,1991-04-04,246690.0,2.0,0.0,0.0,1.0
2139,1995-11-10,0.0,0.0,0.0,0.0,1.0
73,1990-03-15,98676.0,1.0,0.0,0.0,0.0
2469,1996-10-05,-75978.0,0.0,0.0,0.0,1.0
3630,1999-12-10,89566.0,1.0,0.0,0.0,1.0
10201,2017-12-06,-35719.0,0.0,0.0,0.0,0.0
1599,1994-05-19,226536.0,1.0,2.0,2.0,0.0
7084,2009-05-25,73393.0,1.0,2.0,2.0,1.0
8448,2013-02-17,134913.0,2.0,1.0,1.0,1.0
9300,2015-06-19,0.0,0.0,2.0,2.0,0.0
3294,1999-01-08,137871.0,1.0,0.0,0.0,1.0
2758,1997-07-21,-63181.0,1.0,2.0,2.0,0.0
4713,2002-11-27,-514441.0,2.0,1.0,1.0,1.0
938,1992-07-27,-61334.0,1.0,1.0,1.0,0.0
5932,2006-03-30,0.0,2.0,2.0,2.0,1.0
3257,1998-12-02,-18995.0,0.0,0.0,0.0,0.0
4321,2001-10-31,-126272.0,1.0,0.0,0.0,0.0
9710,2016-08-02,-96979.0,1.0,2.0,2.0,0.0
81,1990-03-23,76032.0,1.0,0.0,0.0,0.0
9320,2015-07-09,-66790.0,0.0,2.0,2.0,0.0
9617,2016-05-01,150778.0,2.0,1.0,1.0,0.0
4626,2002-09-01,-154353.0,1.0,0.0,0.0,0.0
4320,2001-10-30,-127391.0,1.0,0.0,0.0,0.0
9153,2015-01-23,189591.0,2.0,1.0,1.0,1.0
2498,1996-11-03,-47044.0,0.0,0.0,0.0,0.0
9178,2015-02-17,78828.0,2.0,0.0,0.0,0.0
8366,2012-11-27,191251.0,0.0,1.0,1.0,1.0
1,1990-01-02,-51185.0,2.0,0.0,0.0,1.0
7140,2009-07-20,-36062.0,0.0,2.0,2.0,0.0
9257,2015-05-07,195364.0,1.0,2.0,2.0,1.0
4336,2001-11-15,-18673.0,1.0,0.0,0.0,0.0
1877,1995-02-21,56590.0,2.0,1.0,1.0,1.0
7640,2010-12-02,-161998.0,2.0,1.0,1.0,1.0
4120,2001-04-13,0.0,2.0,1.0,1.0,0.0
5801,2005-11-19,-62043.0,2.0,2.0,2.0,0.0
6392,2007-07-03,-35030.0,0.0,2.0,2.0,0.0
3668,2000-01-17,117487.0,1.0,0.0,0.0,0.0
4151,2001-05-14,89414.0,2.0,1.0,1.0,1.0
6510,2007-10-29,-108024.0,0.0,0.0,0.0,0.0
7850,2011-06-30,-64977.0,0.0,2.0,2.0,0.0
1236,1993-05-21,0.0,2.0,2.0,2.0,1.0
8478,2013-03-19,0.0,2.0,1.0,1.0,1.0
39,1990-02-09,135159.0,2.0,0.0,0.0,0.0
6369,2007-06-10,0.0,0.0,2.0,2.0,0.0
6384,2007-06-25,35030.0,0.0,2.0,2.0,0.0
6718,2008-05-24,108330.0,2.0,2.0,2.0,1.0
1819,1994-12-25,166154.0,1.0,0.0,0.0,0.0
802,1992-03-13,50721.0,0.0,0.0,0.0,0.0
9800,2016-10-31,-27110.0,0.0,0.0,0.0,0.0
1003,1992-09-30,-138202.0,1.0,0.0,0.0,0.0
7824,2011-06-04,-33450.0,0.0,2.0,2.0,0.0
9881,2017-01-20,-25675.0,0.0,0.0,0.0,0.0
8034,2011-12-31,-80239.0,1.0,1.0,1.0,1.0
7013,2009-03-15,-68327.0,2.0,2.0,2.0,0.0
6764,2008-07-09,0.0,0.0,2.0,2.0,0.0
3809,2000-06-06,0.0,1.0,2.0,2.0,0.0
5092,2003-12-11,-420572.0,2.0,1.0,1.0,0.0
5606,2005-05-08,35587.0,2.0,2.0,2.0,0.0
5550,2005-03-13,100567.0,0.0,2.0,2.0,0.0
3744,2000-04-02,60697.0,0.0,1.0,1.0,1.0
4907,2003-06-09,-32543.0,1.0,2.0,2.0,0.0
5088,2003-12-07,-58249.0,2.0,1.0,1.0,0.0
10107,2017-09-03,-81659.0,0.0,1.0,1.0,1.0
9939,2017-03-19,-53324.0,1.0,1.0,1.0,0.0
4864,2003-04-27,-125507.0,2.0,2.0,2.0,1.0
5750,2005-09-29,-120134.0,0.0,0.0,0.0,0.0
9895,2017-02-03,365289.0,1.0,0.0,0.0,1.0
4464,2002-03-23,0.0,1.0,1.0,1.0,0.0
202,1990-07-22,-89520.0,1.0,1.0,1.0,0.0
8200,2012-06-14,-70765.0,1.0,2.0,2.0,0.0
7112,2009-06-22,36297.0,1.0,2.0,2.0,0.0
8063,2012-01-29,-108134.0,1.0,1.0,1.0,0.0
6751,2008-06-26,-72782.0,1.0,2.0,2.0,0.0
245,1990-09-03,-122608.0,0.0,0.0,0.0,0.0
2272,1996-03-22,-80846.0,2.0,1.0,1.0,0.0
6296,2007-03-29,602609.0,2.0,2.0,2.0,0.0
1026,1992-10-23,35176.0,1.0,0.0,0.0,1.0
5016,2003-09-26,-134104.0,1.0,0.0,0.0,0.0
2950,1998-01-29,-181799.0,2.0,0.0,0.0,0.0
3502,1999-08-04,-110990.0,1.0,1.0,1.0,0.0
7107,2009-06-17,36109.0,1.0,2.0,2.0,0.0
7010,2009-03-12,-34328.0,2.0,2.0,2.0,0.0
5245,2004-05-12,-71509.0,2.0,2.0,2.0,0.0
2439,1996-09-05,-118149.0,0.0,0.0,0.0,0.0
4495,2002-04-23,0.0,1.0,2.0,2.0,0.0
8327,2012-10-19,51917.0,0.0,0.0,0.0,0.0
1440,1993-12-11,18130.0,2.0,0.0,0.0,0.0
3608,1999-11-18,-92006.0,2.0,0.0,0.0,1.0
1618,1994-06-07,-96116.0,2.0,2.0,2.0,0.0
8556,2013-06-05,-71034.0,1.0,2.0,2.0,0.0
7024,2009-03-26,0.0,2.0,2.0,2.0,0.0
2165,1995-12-06,-362166.0,2.0,0.0,0.0,0.0
7271,2009-11-28,-188407.0,2.0,1.0,1.0,1.0
6390,2007-07-01,0.0,0.0,2.0,2.0,1.0
7876,2011-07-26,-30577.0,0.0,1.0,1.0,0.0
7299,2009-12-26,204238.0,2.0,1.0,1.0,0.0
166,1990-06-16,-31430.0,1.0,2.0,2.0,1.0
3605,1999-11-15,-437269.0,2.0,0.0,0.0,0.0
8621,2013-08-09,-66500.0,0.0,2.0,2.0,0.0
5028,2003-10-08,-100566.0,1.0,0.0,0.0,0.0
5289,2004-06-25,-34402.0,0.0,2.0,2.0,0.0
1065,1992-12-01,15682.0,2.0,0.0,0.0,0.0
6212,2007-01-04,-25809.0,2.0,0.0,0.0,0.0
2281,1996-03-31,-53191.0,2.0,1.0,1.0,1.0
10202,2017-12-07,-35718.0,0.0,0.0,0.0,1.0
1619,1994-06-08,-95792.0,2.0,2.0,2.0,1.0
1006,1992-10-03,-178432.0,1.0,0.0,0.0,0.0
7911,2011-08-30,-82987.0,0.0,1.0,1.0,1.0
2016,1995-07-10,-28381.0,1.0,1.0,1.0,0.0
3967,2000-11-11,235484.0,2.0,1.0,1.0,0.0
4519,2002-05-17,31931.0,1.0,2.0,2.0,1.0
8893,2014-05-08,98713.0,1.0,2.0,2.0,0.0
5778,2005-10-27,-46067.0,0.0,0.0,0.0,1.0
7020,2009-03-22,68327.0,2.0,2.0,2.0,0.0
3704,2000-02-22,79836.0,1.0,1.0,1.0,1.0
5441,2004-11-24,23696.0,1.0,0.0,0.0,0.0
3261,1998-12-06,-18673.0,0.0,0.0,0.0,0.0
5171,2004-02-28,60980.0,2.0,1.0,1.0,1.0
204,1990-07-24,-118449.0,1.0,1.0,1.0,0.0
9021,2014-09-13,-98496.0,0.0,2.0,2.0,0.0
7206,2009-09-24,-96116.0,1.0,2.0,2.0,0.0
136,1990-05-17,31181.0,0.0,2.0,2.0,0.0
3934,2000-10-09,-90380.0,0.0,0.0,0.0,1.0
2584,1997-01-28,47392.0,2.0,0.0,0.0,0.0
1663,1994-07-22,-90573.0,1.0,1.0,1.0,0.0
5563,2005-03-26,173485.0,0.0,2.0,2.0,1.0
6031,2006-07-07,-34107.0,0.0,2.0,2.0,0.0
5361,2004-09-05,-84525.0,0.0,1.0,1.0,0.0
5838,2005-12-26,-107323.0,2.0,1.0,1.0,1.0
2734,1997-06-27,32182.0,1.0,2.0,2.0,1.0
6586,2008-01-13,359054.0,0.0,0.0,0.0,1.0
9053,2014-10-15,-236340.0,2.0,1.0,1.0,1.0
8657,2013-09-14,-87844.0,0.0,1.0,1.0,0.0
1235,1993-05-20,32688.0,2.0,2.0,2.0,0.0
556,1991-07-11,-29421.0,0.0,1.0,1.0,1.0
5435,2004-11-18,-171652.0,2.0,0.0,0.0,0.0
7635,2010-11-27,-189591.0,2.0,1.0,1.0,1.0
9862,2017-01-01,-25809.0,0.0,0.0,0.0,0.0
2892,1997-12-02,0.0,2.0,0.0,0.0,1.0
2832,1997-10-03,-144521.0,1.0,0.0,0.0,0.0
5347,2004-08-22,-59293.0,0.0,1.0,1.0,0.0
9383,2015-09-10,-59715.0,0.0,1.0,1.0,0.0
8676,2013-10-03,-27424.0,0.0,1.0,1.0,0.0
4683,2002-10-28,44701.0,1.0,0.0,0.0,0.0
9484,2015-12-20,133396.0,1.0,1.0,1.0,0.0
9283,2015-06-02,34880.0,0.0,2.0,2.0,0.0
3231,1998-11-06,20486.0,0.0,0.0,0.0,0.0
8649,2013-09-06,-90783.0,0.0,1.0,1.0,0.0
9942,2017-03-22,79836.0,1.0,1.0,1.0,1.0
4410,2002-01-28,98701.0,1.0,0.0,0.0,0.0
6785,2008-07-30,-71136.0,0.0,2.0,2.0,0.0
7587,2010-10-10,337919.0,0.0,2.0,2.0,0.0
5100,2003-12-19,-51451.0,2.0,0.0,0.0,1.0
7543,2010-08-27,-97736.0,0.0,2.0,2.0,0.0
1349,1993-09-11,-165871.0,1.0,0.0,0.0,1.0
4573,2002-07-10,-63539.0,1.0,2.0,2.0,0.0
6101,2006-09-15,-80239.0,0.0,1.0,1.0,0.0
6458,2007-09-07,-121678.0,0.0,1.0,1.0,0.0
200,1990-07-20,-120270.0,1.0,1.0,1.0,0.0
4505,2002-05-03,31039.0,1.0,2.0,2.0,0.0
2429,1996-08-26,-76032.0,1.0,0.0,0.0,1.0
10185,2017-11-20,-37345.0,0.0,0.0,0.0,0.0
6464,2007-09-13,-118449.0,0.0,1.0,1.0,0.0
9619,2016-05-03,182941.0,2.0,1.0,1.0,0.0
9226,2015-04-06,53729.0,1.0,1.0,1.0,0.0
4613,2002-08-19,-82578.0,0.0,1.0,1.0,0.0
2581,1997-01-25,0.0,2.0,0.0,0.0,0.0
1418,1993-11-19,31917.0,1.0,0.0,0.0,1.0
1612,1994-06-01,-63969.0,2.0,2.0,2.0,0.0
4900,2003-06-02,97087.0,1.0,2.0,2.0,1.0
5758,2005-10-07,-114175.0,0.0,0.0,0.0,0.0
224,1990-08-13,-81356.0,0.0,1.0,1.0,0.0
7663,2010-12-25,0.0,2.0,1.0,1.0,0.0
10045,2017-07-03,-33231.0,0.0,2.0,2.0,0.0
6144,2006-10-28,-733778.0,2.0,1.0,1.0,0.0
1579,1994-04-29,-29385.0,1.0,1.0,1.0,0.0
8563,2013-06-12,35252.0,1.0,2.0,2.0,1.0
9690,2016-07-13,-68913.0,1.0,2.0,2.0,0.0
4382,2001-12-31,17588.0,0.0,0.0,0.0,1.0
5417,2004-10-31,587315.0,2.0,1.0,1.0,0.0
5710,2005-08-20,-150778.0,0.0,1.0,1.0,0.0
3525,1999-08-27,-123427.0,1.0,0.0,0.0,0.0
5177,2004-03-05,0.0,2.0,2.0,2.0,1.0
282,1990-10-10,-74148.0,0.0,0.0,0.0,0.0
4305,2001-10-15,-129628.0,1.0,0.0,0.0,0.0
9493,2015-12-29,131213.0,1.0,0.0,0.0,0.0
6915,2008-12-07,-161187.0,2.0,1.0,1.0,0.0
3894,2000-08-30,-119804.0,0.0,0.0,0.0,0.0
120,1990-05-01,30050.0,1.0,1.0,1.0,0.0
6211,2007-01-03,-51716.0,2.0,0.0,0.0,1.0
3725,2000-03-14,29281.0,0.0,1.0,1.0,0.0
7739,2011-03-11,-53324.0,2.0,1.0,1.0,0.0
6802,2008-08-16,68693.0,0.0,2.0,2.0,0.0
4259,2001-08-30,-55018.0,1.0,1.0,1.0,0.0
87,1990-03-29,51517.0,0.0,0.0,0.0,0.0
9099,2014-11-30,-55018.0,2.0,1.0,1.0,0.0
1575,1994-04-25,204238.0,1.0,1.0,1.0,0.0
7960,2011-10-18,-90810.0,0.0,0.0,0.0,1.0
2611,1997-02-24,104904.0,1.0,0.0,0.0,1.0
1537,1994-03-18,75339.0,2.0,0.0,0.0,0.0
8815,2014-02-19,-53122.0,2.0,1.0,1.0,1.0
6127,2006-10-11,308704.0,2.0,0.0,0.0,1.0
1114,1993-01-19,-188849.0,2.0,0.0,0.0,0.0
712,1991-12-14,50867.0,1.0,0.0,0.0,0.0
6883,2008-11-05,360813.0,1.0,1.0,1.0,0.0
7503,2010-07-18,-36297.0,1.0,2.0,2.0,0.0
1935,1995-04-20,116916.0,0.0,1.0,1.0,1.0
3062,1998-05-21,213555.0,1.0,1.0,1.0,0.0
7869,2011-07-19,-31004.0,0.0,2.0,2.0,0.0
9916,2017-02-24,-26949.0,2.0,1.0,1.0,0.0
244,1990-09-02,-98676.0,0.0,0.0,0.0,0.0
5625,2005-05-27,71732.0,1.0,2.0,2.0,0.0
9344,2015-08-02,-93117.0,0.0,2.0,2.0,0.0
4547,2002-06-14,-99583.0,1.0,2.0,2.0,0.0
7430,2010-05-06,67594.0,1.0,2.0,2.0,1.0
3406,1999-04-30,31572.0,2.0,2.0,2.0,1.0
2631,1997-03-16,28007.0,1.0,1.0,1.0,0.0
5258,2004-05-25,71509.0,0.0,2.0,2.0,0.0
4859,2003-04-22,-63539.0,2.0,2.0,2.0,1.0
4725,2002-12-09,-697611.0,2.0,1.0,1.0,1.0
4791,2003-02-13,-51917.0,2.0,0.0,0.0,0.0
5084,2003-12-03,296349.0,2.0,1.0,1.0,1.0
478,1991-04-24,86178.0,1.0,1.0,1.0,1.0
3914,2000-09-19,-80452.0,1.0,0.0,0.0,1.0
5181,2004-03-09,0.0,2.0,2.0,2.0,1.0
955,1992-08-13,-114836.0,1.0,1.0,1.0,0.0
9032,2014-09-24,-97303.0,1.0,2.0,2.0,0.0
116,1990-04-27,0.0,1.0,1.0,1.0,0.0
6092,2006-09-06,-112222.0,0.0,1.0,1.0,0.0
7307,2010-01-03,-469097.0,2.0,1.0,1.0,0.0
4067,2001-02-19,-359163.0,2.0,1.0,1.0,0.0
2346,1996-06-04,98823.0,1.0,2.0,2.0,0.0
824,1992-04-04,412132.0,1.0,1.0,1.0,0.0
6803,2008-08-17,68841.0,0.0,2.0,2.0,0.0
6564,2007-12-22,-31363.0,0.0,0.0,0.0,0.0
7910,2011-08-29,-55494.0,0.0,1.0,1.0,0.0
1008,1992-10-05,-172838.0,1.0,0.0,0.0,0.0
8916,2014-05-31,69579.0,0.0,2.0,2.0,0.0
5727,2005-09-06,-137628.0,0.0,1.0,1.0,1.0
3329,1999-02-12,82270.0,1.0,1.0,1.0,0.0
3845,2000-07-12,-60627.0,1.0,1.0,1.0,0.0
9373,2015-08-31,30191.0,0.0,1.0,1.0,1.0
3160,1998-08-27,-133563.0,1.0,1.0,1.0,0.0
9027,2014-09-19,0.0,0.0,2.0,2.0,1.0
5006,2003-09-16,-172798.0,1.0,0.0,0.0,0.0
412,1991-02-17,630365.0,2.0,0.0,0.0,0.0
8042,2012-01-08,80746.0,1.0,1.0,1.0,0.0
2310,1996-04-29,87115.0,1.0,1.0,1.0,0.0
4925,2003-06-27,-62968.0,1.0,2.0,2.0,0.0
9906,2017-02-14,0.0,2.0,1.0,1.0,1.0
10178,2017-11-13,-38735.0,0.0,0.0,0.0,0.0
5905,2006-03-03,-447286.0,2.0,2.0,2.0,1.0
3882,2000-08-18,-24980.0,1.0,0.0,0.0,1.0
2279,1996-03-29,0.0,2.0,1.0,1.0,1.0
3638,1999-12-18,-159248.0,2.0,0.0,0.0,1.0
4928,2003-06-30,0.0,1.0,2.0,2.0,1.0
3025,1998-04-14,349664.0,2.0,2.0,2.0,1.0
7469,2010-06-14,399270.0,2.0,2.0,2.0,0.0
5175,2004-03-03,0.0,2.0,2.0,2.0,1.0
10123,2017-09-19,-76429.0,0.0,0.0,0.0,0.0
4591,2002-07-28,-118868.0,1.0,1.0,1.0,0.0
7899,2011-08-18,-85869.0,0.0,1.0,1.0,0.0
8576,2013-06-25,35327.0,1.0,2.0,2.0,0.0
1953,1995-05-08,62754.0,1.0,2.0,2.0,0.0
3325,1999-02-08,79836.0,1.0,1.0,1.0,1.0
6620,2008-02-16,60627.0,0.0,1.0,1.0,0.0
9054,2014-10-16,-234111.0,2.0,1.0,1.0,1.0
1391,1993-10-23,-868799.0,2.0,0.0,0.0,0.0
5828,2005-12-16,-27901.0,2.0,1.0,1.0,0.0
3758,2000-04-16,-524045.0,2.0,1.0,1.0,1.0
8633,2013-08-21,-96332.0,0.0,2.0,2.0,0.0
1116,1993-01-21,214183.0,1.0,0.0,0.0,0.0
6016,2006-06-22,-34734.0,0.0,2.0,2.0,0.0
10021,2017-06-09,0.0,0.0,2.0,2.0,0.0
10120,2017-09-16,-103300.0,0.0,0.0,0.0,1.0
1839,1995-01-14,-136877.0,2.0,0.0,0.0,0.0
2599,1997-02-12,74746.0,2.0,0.0,0.0,0.0
2918,1997-12-28,-68438.0,2.0,0.0,0.0,0.0
7599,2010-10-22,-31039.0,0.0,2.0,2.0,0.0
4338,2001-11-17,0.0,0.0,0.0,0.0,0.0
8665,2013-09-22,-85144.0,0.0,1.0,1.0,0.0
8374,2012-12-05,54134.0,2.0,1.0,1.0,1.0
3465,1999-06-28,0.0,1.0,2.0,2.0,0.0
9391,2015-09-18,29910.0,0.0,1.0,1.0,0.0
4324,2001-11-03,-182510.0,1.0,0.0,0.0,0.0
526,1991-06-11,0.0,1.0,2.0,2.0,0.0
5029,2003-10-09,-119187.0,1.0,0.0,0.0,0.0
3055,1998-05-14,235224.0,2.0,1.0,1.0,1.0
7004,2009-03-06,266285.0,2.0,2.0,2.0,1.0
8785,2014-01-20,238901.0,2.0,1.0,1.0,1.0
4346,2001-11-25,-18401.0,0.0,0.0,0.0,1.0
9740,2016-09-01,-87531.0,0.0,1.0,1.0,0.0
4112,2001-04-05,-510560.0,2.0,1.0,1.0,0.0
9222,2015-04-02,105707.0,1.0,1.0,1.0,0.0
6433,2007-08-13,-132852.0,1.0,2.0,2.0,0.0
4797,2003-02-19,155350.0,2.0,0.0,0.0,0.0
1201,1993-04-16,121254.0,1.0,1.0,1.0,0.0
3686,2000-02-04,48880.0,1.0,0.0,0.0,0.0
7221,2009-10-09,63468.0,1.0,2.0,2.0,0.0
8733,2013-11-29,-51252.0,2.0,0.0,0.0,0.0
268,1990-09-26,-102430.0,0.0,0.0,0.0,0.0
1397,1993-10-29,-158753.0,2.0,0.0,0.0,0.0
6374,2007-06-15,34956.0,0.0,2.0,2.0,0.0
6729,2008-06-04,71958.0,2.0,2.0,2.0,0.0
3757,2000-04-15,-218763.0,2.0,2.0,2.0,1.0
5998,2006-06-04,0.0,0.0,2.0,2.0,0.0
345,1990-12-12,-303029.0,2.0,0.0,0.0,1.0
2354,1996-06-12,0.0,1.0,2.0,2.0,0.0
6789,2008-08-03,-70467.0,0.0,2.0,2.0,0.0
6350,2007-05-22,0.0,1.0,2.0,2.0,0.0
6663,2008-03-30,-172377.0,2.0,2.0,2.0,1.0
6488,2007-10-07,-128212.0,1.0,0.0,0.0,0.0
1685,1994-08-13,-55563.0,1.0,1.0,1.0,0.0
6496,2007-10-15,-120134.0,1.0,0.0,0.0,0.0
6014,2006-06-20,0.0,0.0,2.0,2.0,0.0
8945,2014-06-29,36062.0,0.0,2.0,2.0,0.0
9607,2016-04-21,90993.0,2.0,1.0,1.0,1.0
444,1991-03-21,-134143.0,2.0,0.0,0.0,1.0
616,1991-09-09,-70757.0,0.0,0.0,0.0,0.0
7274,2009-12-01,138310.0,2.0,1.0,1.0,1.0
1979,1995-06-03,-63040.0,1.0,2.0,2.0,0.0
5583,2005-04-15,71361.0,1.0,2.0,2.0,1.0
8311,2012-10-03,-80746.0,0.0,1.0,1.0,0.0
4375,2001-12-24,-17859.0,0.0,0.0,0.0,0.0
3423,1999-05-17,285122.0,2.0,2.0,2.0,1.0
5261,2004-05-28,35848.0,0.0,2.0,2.0,1.0
440,1991-03-17,302429.0,2.0,0.0,0.0,1.0
8392,2012-12-23,-185812.0,2.0,1.0,1.0,0.0
2762,1997-07-25,-93757.0,1.0,2.0,2.0,0.0
3161,1998-08-28,-132723.0,1.0,1.0,1.0,0.0
4405,2002-01-23,163173.0,0.0,0.0,0.0,1.0
8958,2014-07-12,-35774.0,0.0,2.0,2.0,0.0
3411,1999-05-05,-32147.0,2.0,2.0,2.0,1.0
7223,2009-10-11,0.0,1.0,2.0,2.0,0.0
2576,1997-01-20,179860.0,2.0,0.0,0.0,1.0
3309,1999-01-23,-349019.0,2.0,1.0,1.0,0.0
7737,2011-03-09,-53527.0,2.0,1.0,1.0,0.0
5423,2004-11-06,-136778.0,2.0,1.0,1.0,0.0
5451,2004-12-04,0.0,1.0,0.0,0.0,0.0
5036,2003-10-16,-93362.0,0.0,0.0,0.0,0.0
9009,2014-09-01,-67008.0,0.0,2.0,2.0,0.0
445,1991-03-22,-120134.0,2.0,0.0,0.0,1.0
7109,2009-06-19,36185.0,1.0,2.0,2.0,0.0
5939,2006-04-06,-69579.0,2.0,2.0,2.0,0.0
8178,2012-05-23,141382.0,1.0,2.0,2.0,0.0
7183,2009-09-01,-68399.0,0.0,2.0,2.0,0.0
8951,2014-07-05,0.0,0.0,2.0,2.0,1.0
7548,2010-09-01,-128514.0,0.0,2.0,2.0,0.0
5503,2005-01-25,58111.0,1.0,1.0,1.0,0.0
1184,1993-03-30,0.0,0.0,1.0,1.0,0.0
1269,1993-06-23,0.0,1.0,2.0,2.0,0.0
7472,2010-06-17,-36597.0,2.0,2.0,2.0,0.0
7951,2011-10-09,-71087.0,0.0,0.0,0.0,0.0
6231,2007-01-23,179962.0,2.0,0.0,0.0,1.0
3789,2000-05-17,94934.0,2.0,2.0,2.0,0.0
861,1992-05-11,32038.0,1.0,2.0,2.0,0.0
2448,1996-09-14,-151979.0,0.0,0.0,0.0,0.0
5874,2006-01-31,0.0,2.0,1.0,1.0,0.0
8858,2014-04-03,245894.0,1.0,1.0,1.0,1.0
5456,2004-12-09,25145.0,1.0,0.0,0.0,0.0
6128,2006-10-12,366226.0,2.0,1.0,1.0,0.0
6643,2008-03-10,96871.0,0.0,2.0,2.0,1.0
3718,2000-03-07,86698.0,1.0,1.0,1.0,0.0
8328,2012-10-20,-25975.0,0.0,0.0,0.0,0.0
2500,1996-11-05,0.0,0.0,0.0,0.0,1.0
4851,2003-04-14,120552.0,1.0,1.0,1.0,1.0
1509,1994-02-18,-46729.0,2.0,0.0,0.0,1.0
974,1992-09-01,-190540.0,2.0,1.0,1.0,0.0
7888,2011-08-07,-59224.0,0.0,1.0,1.0,0.0
851,1992-05-01,0.0,1.0,2.0,2.0,1.0
5316,2004-07-22,-64688.0,0.0,2.0,2.0,0.0
2640,1997-03-25,0.0,1.0,1.0,1.0,0.0
457,1991-04-03,207114.0,1.0,0.0,0.0,1.0
4387,2002-01-05,17859.0,0.0,0.0,0.0,0.0
8056,2012-01-22,53594.0,0.0,1.0,1.0,0.0
9582,2016-03-27,186047.0,2.0,1.0,1.0,1.0
9677,2016-06-30,-35030.0,1.0,2.0,2.0,0.0
7275,2009-12-02,-138310.0,2.0,1.0,1.0,1.0
8418,2013-01-18,133227.0,2.0,1.0,1.0,1.0
5766,2005-10-15,-44702.0,0.0,0.0,0.0,0.0
4298,2001-10-08,21978.0,1.0,0.0,0.0,1.0
8716,2013-11-12,-80746.0,2.0,1.0,1.0,0.0
7431,2010-05-07,33852.0,1.0,2.0,2.0,1.0
3116,1998-07-14,-64833.0,1.0,2.0,2.0,0.0
7477,2010-06-22,-18049.0,2.0,2.0,2.0,0.0
9364,2015-08-22,-59086.0,0.0,1.0,1.0,1.0
9332,2015-07-21,-64400.0,0.0,2.0,2.0,0.0
2728,1997-06-21,0.0,1.0,2.0,2.0,1.0
2542,1996-12-17,151786.0,2.0,0.0,0.0,0.0
5840,2005-12-28,-26679.0,2.0,1.0,1.0,1.0
3117,1998-07-15,-32362.0,1.0,2.0,2.0,0.0
1988,1995-06-12,-30719.0,0.0,2.0,2.0,0.0
4913,2003-06-15,-64617.0,1.0,2.0,2.0,0.0
7704,2011-02-04,-26613.0,2.0,1.0,1.0,0.0
6504,2007-10-23,-90810.0,0.0,0.0,0.0,1.0
5107,2003-12-26,0.0,2.0,0.0,0.0,1.0
7514,2010-07-29,-70319.0,0.0,2.0,2.0,0.0
6624,2008-02-20,61121.0,0.0,1.0,1.0,0.0
9613,2016-04-27,60347.0,2.0,1.0,1.0,0.0
6045,2006-07-21,-65991.0,0.0,2.0,2.0,0.0
5713,2005-08-23,-118728.0,0.0,1.0,1.0,0.0
2753,1997-07-16,0.0,1.0,2.0,2.0,1.0
8617,2013-08-05,-100567.0,0.0,2.0,2.0,0.0
5572,2005-04-04,-106649.0,2.0,2.0,2.0,0.0
2199,1996-01-09,147452.0,2.0,1.0,1.0,1.0
4442,2002-03-01,149199.0,2.0,1.0,1.0,1.0
3528,1999-08-30,-95777.0,0.0,0.0,0.0,0.0
9770,2016-10-01,-27628.0,0.0,1.0,1.0,0.0
